user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
97846,8,50,-3.82,-4.92,8.0,-7.0,170,12,12
97846,8,51,-9.38,-7.98,-12.0,-11.0,49,4,12
97846,8,52,4.69,-7.75,12.0,-11.0,156,8,12
97846,8,53,8.32,-9.44,12.0,-11.0,157,4,12
97846,9,54,-5.53,-6.3,-12.0,-11.0,36,8,12
97846,9,55,5.13,-14.47,8.0,-7.0,249,8,12
97846,9,56,9.94,-14.76,8.0,-7.0,284,8,12
97846,9,57,-10.97,-4.32,-8.0,-7.0,138,4,12
97846,9,58,-3.28,-11.1,8.0,-7.0,200,12,12
97846,9,59,-5.07,-9.73,-8.0,-7.0,317,4,12
97846,10,60,0.09,-9.54,12.0,-11.0,173,12,8
97846,10,61,-5.0,-14.88,-12.0,-11.0,331,8,8
97846,10,62,-8.63,-11.05,-8.0,-15.0,99,4,8
97846,10,63,3.48,-10.51,-8.0,-7.0,343,12,8
97846,10,64,0.05,-9.95,12.0,-11.0,175,12,8
97846,10,65,-3.85,-8.88,8.0,-7.0,189,12,8
97846,11,66,-5.87,-5.86,-12.0,-11.0,40,8,4
97846,11,67,8.69,-3.06,8.0,-7.0,80,4,4
97846,11,68,11.0,-7.58,8.0,-15.0,68,8,4
97846,11,69,9.66,-3.35,12.0,-11.0,107,8,4
97846,11,70,3.88,-5.33,-8.0,-7.0,8,12,4
97846,11,71,-7.65,-11.02,-8.0,-15.0,85,4,4
97846,12,72,-0.22,-13.29,-12.0,-11.0,349,12,12
97846,12,73,1.71,-14.05,-8.0,-7.0,324,12,12
97846,12,74,-4.89,-3.41,-8.0,-15.0,75,12,12
97846,12,75,7.79,-3.0,8.0,-15.0,91,12,12
97846,12,76,-2.86,-8.87,-8.0,-15.0,50,8,12
97846,12,77,-9.07,-8.27,-12.0,-11.0,43,4,12
97846,13,78,-1.07,-11.0,-8.0,-15.0,30,8,8
97846,13,79,0.58,-10.0,8.0,-7.0,202,8,8
97846,13,80,9.37,-11.24,8.0,-15.0,70,4,8
97846,13,81,10.31,-14.63,12.0,-11.0,245,4,8
97846,13,82,-8.22,-12.3,-12.0,-11.0,341,4,8
97846,13,83,-2.5,-9.18,8.0,-15.0,151,12,8
97846,14,84,-0.24,-5.06,-8.0,-7.0,14,8,12
97846,14,85,-6.18,-10.56,-8.0,-7.0,297,4,12
97846,14,86,-0.87,-6.5,-12.0,-11.0,22,12,12
97846,14,87,-0.36,-13.9,-12.0,-11.0,346,12,12
97846,14,88,-5.07,-12.27,-8.0,-15.0,43,4,12
97846,14,89,2.18,-8.64,-8.0,-15.0,32,12,12
97846,15,90,4.29,-13.5,8.0,-15.0,158,4,8
97846,15,91,0.15,-13.47,8.0,-15.0,169,8,8
97846,15,92,-3.12,-4.04,-8.0,-15.0,66,12,8
97846,15,93,4.05,-14.37,8.0,-15.0,171,4,8
97846,15,94,9.94,-3.5,8.0,-7.0,61,4,8
97846,15,95,-3.41,-13.55,-8.0,-7.0,305,8,8
97846,16,96,8.02,-11.42,12.0,-11.0,186,4,4
97846,16,97,5.07,-7.0,12.0,-11.0,150,8,4
97846,16,98,-3.82,-4.92,8.0,-7.0,170,12,4
97846,16,99,-9.38,-7.98,-12.0,-11.0,49,4,4
97846,16,100,4.69,-7.75,12.0,-11.0,156,8,4
97846,16,101,8.32,-9.44,12.0,-11.0,157,4,4
97846,17,102,-5.53,-6.3,-12.0,-11.0,36,8,4
97846,17,103,5.13,-14.47,8.0,-7.0,249,8,4
97846,17,104,9.94,-14.76,8.0,-7.0,284,8,4
97846,17,105,-10.97,-4.32,-8.0,-7.0,138,4,4
97846,17,106,-3.28,-11.1,8.0,-7.0,200,12,4
97846,17,107,-5.07,-9.73,-8.0,-7.0,317,4,4
97846,18,108,-1.07,-11.0,-8.0,-15.0,30,8,12
97846,18,109,0.58,-10.0,8.0,-7.0,202,8,12
97846,18,110,9.37,-11.24,8.0,-15.0,70,4,12
97846,18,111,10.31,-14.63,12.0,-11.0,245,4,12
97846,18,112,-8.22,-12.3,-12.0,-11.0,341,4,12
97846,18,113,-2.5,-9.18,8.0,-15.0,151,12,12
97846,19,114,-5.87,-5.86,-12.0,-11.0,40,8,8
97846,19,115,8.69,-3.06,8.0,-7.0,80,4,8
97846,19,116,11.0,-7.58,8.0,-15.0,68,8,8
97846,19,117,9.66,-3.35,12.0,-11.0,107,8,8
97846,19,118,3.88,-5.33,-8.0,-7.0,8,12,8
97846,19,119,-7.65,-11.02,-8.0,-15.0,85,4,8
97846,20,120,0.09,-9.54,12.0,-11.0,173,12,4
97846,20,121,-5.0,-14.88,-12.0,-11.0,331,8,4
97846,20,122,-8.63,-11.05,-8.0,-15.0,99,4,4
97846,20,123,3.48,-10.51,-8.0,-7.0,343,12,4
97846,20,124,0.05,-9.95,12.0,-11.0,175,12,4
97846,20,125,-3.85,-8.88,8.0,-7.0,189,12,4
97846,21,126,-5.87,-5.86,-12.0,-11.0,40,8,12
97846,21,127,8.69,-3.06,8.0,-7.0,80,4,12
97846,21,128,11.0,-7.58,8.0,-15.0,68,8,12
97846,21,129,9.66,-3.35,12.0,-11.0,107,8,12
97846,21,130,3.88,-5.33,-8.0,-7.0,8,12,12
97846,21,131,-7.65,-11.02,-8.0,-15.0,85,4,12
97846,22,132,8.02,-11.42,12.0,-11.0,186,4,8
97846,22,133,5.07,-7.0,12.0,-11.0,150,8,8
97846,22,134,-3.82,-4.92,8.0,-7.0,170,12,8
97846,22,135,-9.38,-7.98,-12.0,-11.0,49,4,8
97846,22,136,4.69,-7.75,12.0,-11.0,156,8,8
97846,22,137,8.32,-9.44,12.0,-11.0,157,4,8
97846,23,138,4.81,-9.41,8.0,-7.0,217,4,12
97846,23,139,0.69,-11.75,8.0,-15.0,156,8,12
97846,23,140,5.1,-3.36,8.0,-15.0,104,12,12
97846,23,141,0.05,-9.95,12.0,-11.0,175,12,12
97846,23,142,-0.1,-5.75,-8.0,-7.0,9,8,12
97846,23,143,-0.39,-12.53,-8.0,-15.0,18,8,12
97846,24,144,-0.24,-5.06,-8.0,-7.0,14,8,4
97846,24,145,-6.18,-10.56,-8.0,-7.0,297,4,4
97846,24,146,-0.87,-6.5,-12.0,-11.0,22,12,4
97846,24,147,-0.36,-13.9,-12.0,-11.0,346,12,4
97846,24,148,-5.07,-12.27,-8.0,-15.0,43,4,4
97846,24,149,2.18,-8.64,-8.0,-15.0,32,12,4
97846,25,150,-0.24,-5.06,-8.0,-7.0,14,8,8
97846,25,151,-6.18,-10.56,-8.0,-7.0,297,4,8
97846,25,152,-0.87,-6.5,-12.0,-11.0,22,12,8
97846,25,153,-0.36,-13.9,-12.0,-11.0,346,12,8
97846,25,154,-5.07,-12.27,-8.0,-15.0,43,4,8
97846,25,155,2.18,-8.64,-8.0,-15.0,32,12,8
97846,26,156,4.29,-13.5,8.0,-15.0,158,4,4
97846,26,157,0.15,-13.47,8.0,-15.0,169,8,4
97846,26,158,-3.12,-4.04,-8.0,-15.0,66,12,4
97846,26,159,4.05,-14.37,8.0,-15.0,171,4,4
97846,26,160,9.94,-3.5,8.0,-7.0,61,4,4
97846,26,161,-3.41,-13.55,-8.0,-7.0,305,8,4
