user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
70260,7,44,2.54,-6.15,8.0,-12.0,133,8,16
70260,7,45,-1.78,-6.71,10.0,-9.0,169,12,16
70260,7,46,0.03,-5.3,8.0,-6.0,175,8,16
70260,7,47,-0.01,-12.42,-8.0,-12.0,357,8,16
70260,8,48,4.89,-9.48,8.0,-12.0,141,4,8
70260,8,49,8.31,-12.63,10.0,-9.0,245,4,8
70260,8,50,2.54,-6.15,8.0,-12.0,133,8,8
70260,8,51,-1.78,-6.71,10.0,-9.0,169,12,8
70260,8,52,0.03,-5.3,8.0,-6.0,175,8,8
70260,8,53,-0.01,-12.42,-8.0,-12.0,357,8,8
70260,9,54,-6.06,-13.76,-8.0,-6.0,284,8,16
70260,9,55,2.6,-11.63,-8.0,-6.0,332,12,16
70260,9,56,2.06,-5.46,-8.0,-12.0,33,12,16
70260,9,57,1.82,-6.92,-10.0,-9.0,10,12,16
70260,9,58,4.05,-6.63,8.0,-6.0,189,4,16
70260,9,59,-3.28,-7.9,8.0,-12.0,160,12,16
70260,10,60,4.89,-9.48,8.0,-12.0,141,4,12
70260,10,61,8.31,-12.63,10.0,-9.0,245,4,12
70260,10,62,2.54,-6.15,8.0,-12.0,133,8,12
70260,10,63,-1.78,-6.71,10.0,-9.0,169,12,12
70260,10,64,0.03,-5.3,8.0,-6.0,175,8,12
70260,10,65,-0.01,-12.42,-8.0,-12.0,357,8,12
70260,11,66,-3.99,-5.58,8.0,-6.0,178,12,12
70260,11,67,-3.14,-13.12,-10.0,-9.0,329,8,12
70260,11,68,-1.35,-5.09,10.0,-9.0,161,12,12
70260,11,69,2.01,-8.58,10.0,-9.0,177,8,12
70260,11,70,3.99,-11.58,-8.0,-12.0,2,12,12
70260,11,71,3.59,-9.11,-8.0,-6.0,345,12,12
70260,12,72,-8.14,-14.0,-8.0,-6.0,269,8,12
70260,12,73,-3.35,-9.91,8.0,-6.0,199,12,12
70260,12,74,-1.99,-9.42,10.0,-9.0,182,12,12
70260,12,75,-2.06,-8.03,-10.0,-9.0,7,8,12
70260,12,76,9.24,-5.07,10.0,-9.0,101,4,12
70260,12,77,-9.82,-9.56,-8.0,-6.0,243,4,12
70260,13,78,-5.26,-13.52,-8.0,-6.0,290,8,8
70260,13,79,-0.06,-12.97,-8.0,-12.0,353,8,8
70260,13,80,4.37,-4.31,8.0,-6.0,155,4,8
70260,13,81,1.41,-12.71,-10.0,-9.0,342,12,8
70260,13,82,1.45,-10.59,8.0,-6.0,215,8,8
70260,13,83,3.35,-9.91,-8.0,-6.0,341,12,8
70260,14,84,8.42,-13.99,8.0,-6.0,273,8,8
70260,14,85,-2.44,-11.6,-10.0,-9.0,341,8,8
70260,14,86,-0.12,-13.39,-8.0,-12.0,350,8,8
70260,14,87,-4.76,-14.35,-8.0,-12.0,324,4,8
70260,14,88,2.06,-9.97,10.0,-9.0,187,8,8
70260,14,89,-5.17,-8.83,-8.0,-6.0,315,4,8
70260,15,90,0.39,-9.53,8.0,-12.0,162,8,12
70260,15,91,-8.69,-9.94,-8.0,-6.0,260,4,12
70260,15,92,-8.14,-8.0,-8.0,-12.0,92,4,12
70260,15,93,9.94,-9.5,8.0,-6.0,299,4,12
70260,15,94,-6.65,-11.18,-10.0,-9.0,327,4,12
70260,15,95,6.83,-15.83,8.0,-12.0,253,4,12
70260,16,96,-2.18,-12.36,8.0,-6.0,212,12,12
70260,16,97,-3.95,-10.95,8.0,-12.0,175,12,12
70260,16,98,1.88,-10.67,-10.0,-9.0,352,12,12
70260,16,99,3.85,-13.88,-8.0,-12.0,351,12,12
70260,16,100,-10.63,-5.05,-10.0,-9.0,99,4,12
70260,16,101,-6.05,-9.63,-10.0,-9.0,351,4,12
70260,17,102,-2.18,-12.36,8.0,-6.0,212,12,8
70260,17,103,-3.95,-10.95,8.0,-12.0,175,12,8
70260,17,104,1.88,-10.67,-10.0,-9.0,352,12,8
70260,17,105,3.85,-13.88,-8.0,-12.0,351,12,8
70260,17,106,-10.63,-5.05,-10.0,-9.0,99,4,8
70260,17,107,-6.05,-9.63,-10.0,-9.0,351,4,8
70260,18,108,8.42,-13.99,8.0,-6.0,273,8,12
70260,18,109,-2.44,-11.6,-10.0,-9.0,341,8,12
70260,18,110,-0.12,-13.39,-8.0,-12.0,350,8,12
70260,18,111,-4.76,-14.35,-8.0,-12.0,324,4,12
70260,18,112,2.06,-9.97,10.0,-9.0,187,8,12
70260,18,113,-5.17,-8.83,-8.0,-6.0,315,4,12
70260,19,114,0.39,-9.53,8.0,-12.0,162,8,8
70260,19,115,-8.69,-9.94,-8.0,-6.0,260,4,8
70260,19,116,-8.14,-8.0,-8.0,-12.0,92,4,8
70260,19,117,9.94,-9.5,8.0,-6.0,299,4,8
70260,19,118,-6.65,-11.18,-10.0,-9.0,327,4,8
70260,19,119,6.83,-15.83,8.0,-12.0,253,4,8
70260,20,120,-8.14,-14.0,-8.0,-6.0,269,8,8
70260,20,121,-3.35,-9.91,8.0,-6.0,199,12,8
70260,20,122,-1.99,-9.42,10.0,-9.0,182,12,8
70260,20,123,-2.06,-8.03,-10.0,-9.0,7,8,8
70260,20,124,9.24,-5.07,10.0,-9.0,101,4,8
70260,20,125,-9.82,-9.56,-8.0,-6.0,243,4,8
70260,21,126,-6.06,-13.76,-8.0,-6.0,284,8,8
70260,21,127,2.6,-11.63,-8.0,-6.0,332,12,8
70260,21,128,2.06,-5.46,-8.0,-12.0,33,12,8
70260,21,129,1.82,-6.92,-10.0,-9.0,10,12,8
70260,21,130,4.05,-6.63,8.0,-6.0,189,4,8
70260,21,131,-3.28,-7.9,8.0,-12.0,160,12,8
70260,22,132,6.1,-9.9,10.0,-9.0,193,4,12
70260,22,133,-4.17,-13.17,-8.0,-12.0,343,4,12
70260,22,134,3.37,-4.53,10.0,-9.0,146,8,12
70260,22,135,5.43,-8.94,8.0,-12.0,130,4,12
70260,22,136,6.34,-4.17,8.0,-12.0,102,8,12
70260,22,137,-3.48,-8.49,8.0,-12.0,163,12,12
70260,23,138,-8.14,-14.0,-8.0,-6.0,269,8,16
70260,23,139,-3.35,-9.91,8.0,-6.0,199,12,16
70260,23,140,-1.99,-9.42,10.0,-9.0,182,12,16
70260,23,141,-2.06,-8.03,-10.0,-9.0,7,8,16
70260,23,142,9.24,-5.07,10.0,-9.0,101,4,16
70260,23,143,-9.82,-9.56,-8.0,-6.0,243,4,16
70260,24,144,-2.18,-12.36,8.0,-6.0,212,12,16
70260,24,145,-3.95,-10.95,8.0,-12.0,175,12,16
70260,24,146,1.88,-10.67,-10.0,-9.0,352,12,16
70260,24,147,3.85,-13.88,-8.0,-12.0,351,12,16
70260,24,148,-10.63,-5.05,-10.0,-9.0,99,4,16
70260,24,149,-6.05,-9.63,-10.0,-9.0,351,4,16
70260,25,150,8.42,-13.99,8.0,-6.0,273,8,16
70260,25,151,-2.44,-11.6,-10.0,-9.0,341,8,16
70260,25,152,-0.12,-13.39,-8.0,-12.0,350,8,16
70260,25,153,-4.76,-14.35,-8.0,-12.0,324,4,16
70260,25,154,2.06,-9.97,10.0,-9.0,187,8,16
70260,25,155,-5.17,-8.83,-8.0,-6.0,315,4,16
70260,26,156,-3.99,-5.58,8.0,-6.0,178,12,16
70260,26,157,-3.14,-13.12,-10.0,-9.0,329,8,16
70260,26,158,-1.35,-5.09,10.0,-9.0,161,12,16
70260,26,159,2.01,-8.58,10.0,-9.0,177,8,16
70260,26,160,3.99,-11.58,-8.0,-12.0,2,12,16
70260,26,161,3.59,-9.11,-8.0,-6.0,345,12,16
