user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
39281,5,33,-7.48,-5.07,-8.0,-7.0,75,2,2
39281,5,34,-0.03,-6.3,-8.0,-7.0,5,8,2
39281,5,35,6.75,-7.1,8.0,-15.0,99,8,2
39281,6,36,-9.9,-6.38,-8.0,-7.0,162,2,8
39281,6,37,-9.99,-15.17,-8.0,-15.0,185,2,8
39281,6,38,-4.0,-11.28,-12.0,-11.0,358,8,8
39281,6,39,-4.0,-13.93,-8.0,-7.0,300,8,8
39281,6,40,-6.61,-14.88,-8.0,-7.0,280,8,8
39281,6,41,-7.19,-4.61,-12.0,-11.0,53,8,8
39281,7,42,-8.15,-9.9,-12.0,-11.0,16,4,8
39281,7,43,10.12,-10.39,8.0,-7.0,302,4,8
39281,7,44,-9.77,-15.94,-8.0,-15.0,208,2,8
39281,7,45,-10.31,-7.37,-12.0,-11.0,65,4,8
39281,7,46,11.06,-12.43,8.0,-15.0,40,4,8
39281,7,47,6.25,-15.97,8.0,-15.0,209,2,8
39281,8,48,-11.79,-12.99,-12.0,-11.0,276,2,8
39281,8,49,10.85,-9.36,12.0,-11.0,125,2,8
39281,8,50,-4.47,-13.12,-8.0,-15.0,28,4,8
39281,8,51,11.98,-14.58,8.0,-15.0,6,4,8
39281,8,52,9.68,-5.91,8.0,-7.0,33,2,8
39281,8,53,-1.14,-10.88,-8.0,-15.0,31,8,8
39281,9,54,-11.79,-12.99,-12.0,-11.0,276,2,2
39281,9,55,10.85,-9.36,12.0,-11.0,125,2,2
39281,9,56,-4.47,-13.12,-8.0,-15.0,28,4,2
39281,9,57,11.98,-14.58,8.0,-15.0,6,4,2
39281,9,58,9.68,-5.91,8.0,-7.0,33,2,2
39281,9,59,-1.14,-10.88,-8.0,-15.0,31,8,2
39281,10,60,8.48,-13.06,8.0,-15.0,76,2,4
39281,10,61,0.53,-9.87,8.0,-7.0,201,8,4
39281,10,62,6.89,-7.08,8.0,-15.0,98,8,4
39281,10,63,10.0,-14.93,8.0,-15.0,2,2,4
39281,10,64,-8.12,-11.97,-12.0,-11.0,346,4,4
39281,10,65,10.25,-10.03,12.0,-11.0,151,2,4
39281,11,66,-9.97,-14.65,-8.0,-15.0,170,2,8
39281,11,67,-7.44,-7.02,-8.0,-15.0,86,8,8
39281,11,68,-4.61,-9.12,-8.0,-7.0,328,4,8
39281,11,69,9.99,-6.79,8.0,-7.0,6,2,8
39281,11,70,4.15,-9.47,12.0,-11.0,169,8,8
39281,11,71,-6.18,-11.44,-8.0,-15.0,63,4,8
39281,12,72,10.21,-14.69,8.0,-7.0,286,8,4
39281,12,73,9.71,-8.03,8.0,-7.0,329,2,4
39281,12,74,-10.12,-10.39,-8.0,-7.0,238,4,4
39281,12,75,8.03,-11.49,12.0,-11.0,187,4,4
39281,12,76,8.17,-9.83,12.0,-11.0,163,4,4
39281,12,77,-10.1,-10.38,-12.0,-11.0,18,2,4
39281,13,78,-9.9,-6.38,-8.0,-7.0,162,2,4
39281,13,79,-9.99,-15.17,-8.0,-15.0,185,2,4
39281,13,80,-4.0,-11.28,-12.0,-11.0,358,8,4
39281,13,81,-4.0,-13.93,-8.0,-7.0,300,8,4
39281,13,82,-6.61,-14.88,-8.0,-7.0,280,8,4
39281,13,83,-7.19,-4.61,-12.0,-11.0,53,8,4
39281,14,84,10.21,-14.69,8.0,-7.0,286,8,2
39281,14,85,9.71,-8.03,8.0,-7.0,329,2,2
39281,14,86,-10.12,-10.39,-8.0,-7.0,238,4,2
39281,14,87,8.03,-11.49,12.0,-11.0,187,4,2
39281,14,88,8.17,-9.83,12.0,-11.0,163,4,2
39281,14,89,-10.1,-10.38,-12.0,-11.0,18,2,2
39281,15,90,-11.79,-12.99,-12.0,-11.0,276,2,4
39281,15,91,10.85,-9.36,12.0,-11.0,125,2,4
39281,15,92,-4.47,-13.12,-8.0,-15.0,28,4,4
39281,15,93,11.98,-14.58,8.0,-15.0,6,4,4
39281,15,94,9.68,-5.91,8.0,-7.0,33,2,4
39281,15,95,-1.14,-10.88,-8.0,-15.0,31,8,4
39281,16,96,-8.15,-9.9,-12.0,-11.0,16,4,2
39281,16,97,10.12,-10.39,8.0,-7.0,302,4,2
39281,16,98,-9.77,-15.94,-8.0,-15.0,208,2,2
39281,16,99,-10.31,-7.37,-12.0,-11.0,65,4,2
39281,16,100,11.06,-12.43,8.0,-15.0,40,4,2
39281,16,101,6.25,-15.97,8.0,-15.0,209,2,2
39281,17,102,8.48,-13.06,8.0,-15.0,76,2,2
39281,17,103,0.53,-9.87,8.0,-7.0,201,8,2
39281,17,104,6.89,-7.08,8.0,-15.0,98,8,2
39281,17,105,10.0,-14.93,8.0,-15.0,2,2,2
39281,17,106,-8.12,-11.97,-12.0,-11.0,346,4,2
39281,17,107,10.25,-10.03,12.0,-11.0,151,2,2
39281,18,108,4.04,-14.44,8.0,-15.0,172,4,4
39281,18,109,4.0,-11.14,12.0,-11.0,181,8,4
39281,18,110,11.6,-5.25,8.0,-7.0,26,4,4
39281,18,111,11.39,-4.88,8.0,-7.0,32,4,4
39281,18,112,-10.25,-10.03,-12.0,-11.0,29,2,4
39281,18,113,-7.76,-5.01,-8.0,-7.0,83,2,4
39281,19,114,-8.15,-9.9,-12.0,-11.0,16,4,4
39281,19,115,10.12,-10.39,8.0,-7.0,302,4,4
39281,19,116,-9.77,-15.94,-8.0,-15.0,208,2,4
39281,19,117,-10.31,-7.37,-12.0,-11.0,65,4,4
39281,19,118,11.06,-12.43,8.0,-15.0,40,4,4
39281,19,119,6.25,-15.97,8.0,-15.0,209,2,4
39281,20,120,-3.19,-8.61,-8.0,-15.0,53,8,4
39281,20,121,-7.53,-4.37,-12.0,-11.0,56,8,4
39281,20,122,-4.47,-8.88,-8.0,-7.0,332,4,4
39281,20,123,-7.48,-5.07,-8.0,-7.0,75,2,4
39281,20,124,-0.03,-6.3,-8.0,-7.0,5,8,4
39281,20,125,6.75,-7.1,8.0,-15.0,99,8,4
39281,21,126,8.48,-13.06,8.0,-15.0,76,2,8
39281,21,127,0.53,-9.87,8.0,-7.0,201,8,8
39281,21,128,6.89,-7.08,8.0,-15.0,98,8,8
39281,21,129,10.0,-14.93,8.0,-15.0,2,2,8
39281,21,130,-8.12,-11.97,-12.0,-11.0,346,4,8
39281,21,131,10.25,-10.03,12.0,-11.0,151,2,8
39281,22,132,-9.97,-14.65,-8.0,-15.0,170,2,4
39281,22,133,-7.44,-7.02,-8.0,-15.0,86,8,4
39281,22,134,-4.61,-9.12,-8.0,-7.0,328,4,4
39281,22,135,9.99,-6.79,8.0,-7.0,6,2,4
39281,22,136,4.15,-9.47,12.0,-11.0,169,8,4
39281,22,137,-6.18,-11.44,-8.0,-15.0,63,4,4
39281,23,138,-9.9,-6.38,-8.0,-7.0,162,2,2
39281,23,139,-9.99,-15.17,-8.0,-15.0,185,2,2
39281,23,140,-4.0,-11.28,-12.0,-11.0,358,8,2
39281,23,141,-4.0,-13.93,-8.0,-7.0,300,8,2
39281,23,142,-6.61,-14.88,-8.0,-7.0,280,8,2
39281,23,143,-7.19,-4.61,-12.0,-11.0,53,8,2
39281,24,144,-9.97,-14.65,-8.0,-15.0,170,2,2
39281,24,145,-7.44,-7.02,-8.0,-15.0,86,8,2
39281,24,146,-4.61,-9.12,-8.0,-7.0,328,4,2
39281,24,147,9.99,-6.79,8.0,-7.0,6,2,2
39281,24,148,4.15,-9.47,12.0,-11.0,169,8,2
39281,24,149,-6.18,-11.44,-8.0,-15.0,63,4,2
39281,25,150,11.86,-3.0,12.0,-11.0,91,8,4
39281,25,151,8.29,-12.5,12.0,-11.0,202,4,4
39281,25,152,10.88,-12.66,12.0,-11.0,236,2,4
39281,25,153,11.63,-7.87,8.0,-15.0,63,8,4
39281,25,154,-4.06,-15.69,-8.0,-15.0,350,4,4
39281,25,155,1.7,-11.93,8.0,-7.0,218,8,4
39281,26,156,11.86,-3.0,12.0,-11.0,91,8,8
39281,26,157,8.29,-12.5,12.0,-11.0,202,4,8
39281,26,158,10.88,-12.66,12.0,-11.0,236,2,8
39281,26,159,11.63,-7.87,8.0,-15.0,63,8,8
39281,26,160,-4.06,-15.69,-8.0,-15.0,350,4,8
39281,26,161,1.7,-11.93,8.0,-7.0,218,8,8
