user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
91640,20,121,-6.5,-8.29,-8.0,-12.0,68,4,8
91640,20,122,3.48,-15.51,-8.0,-12.0,343,12,8
91640,20,123,-2.44,-11.75,-8.0,-6.0,314,8,8
91640,20,124,-1.2,-13.3,10.0,-9.0,201,12,8
91640,20,125,9.79,-12.99,10.0,-9.0,267,4,8
91640,21,126,10.14,-13.0,10.0,-9.0,272,4,16
91640,21,127,-5.12,-8.78,-8.0,-6.0,316,4,16
91640,21,128,-4.68,-14.24,-8.0,-12.0,326,4,16
91640,21,129,-8.97,-4.06,-8.0,-12.0,97,8,16
91640,21,130,0.81,-9.51,8.0,-6.0,206,8,16
91640,21,131,-4.05,-6.63,-8.0,-6.0,351,4,16
91640,22,132,3.97,-12.84,-8.0,-12.0,356,12,16
91640,22,133,2.15,-6.54,8.0,-12.0,137,8,16
91640,22,134,7.72,-15.99,8.0,-12.0,266,4,16
91640,22,135,-4.2,-7.24,-8.0,-6.0,342,4,16
91640,22,136,-3.7,-4.07,-10.0,-9.0,38,8,16
91640,22,137,4.27,-7.43,8.0,-6.0,201,4,16
91640,23,138,0.69,-14.45,-10.0,-9.0,333,12,8
91640,23,139,7.86,-14.0,8.0,-6.0,269,8,8
91640,23,140,-7.71,-12.28,-10.0,-9.0,305,4,8
91640,23,141,1.88,-10.67,-10.0,-9.0,352,12,8
91640,23,142,5.59,-9.19,8.0,-6.0,233,4,8
91640,23,143,-6.63,-15.76,-8.0,-12.0,290,4,8
91640,24,144,0.69,-14.45,-10.0,-9.0,333,12,16
91640,24,145,7.86,-14.0,8.0,-6.0,269,8,16
91640,24,146,-7.71,-12.28,-10.0,-9.0,305,4,16
91640,24,147,1.88,-10.67,-10.0,-9.0,352,12,16
91640,24,148,5.59,-9.19,8.0,-6.0,233,4,16
91640,24,149,-6.63,-15.76,-8.0,-12.0,290,4,16
91640,25,150,10.14,-13.0,10.0,-9.0,272,4,12
91640,25,151,-5.12,-8.78,-8.0,-6.0,316,4,12
91640,25,152,-4.68,-14.24,-8.0,-12.0,326,4,12
91640,25,153,-8.97,-4.06,-8.0,-12.0,97,8,12
91640,25,154,0.81,-9.51,8.0,-6.0,206,8,12
91640,25,155,-4.05,-6.63,-8.0,-6.0,351,4,12
91640,26,156,1.71,-13.05,-8.0,-6.0,324,12,12
91640,26,157,-6.5,-8.29,-8.0,-12.0,68,4,12
91640,26,158,3.48,-15.51,-8.0,-12.0,343,12,12
91640,26,159,-2.44,-11.75,-8.0,-6.0,314,8,12
91640,26,160,-1.2,-13.3,10.0,-9.0,201,12,12
91640,26,161,9.79,-12.99,10.0,-9.0,267,4,12
