user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
4662,0,0,13.03,-13.22,8.0,-7.0,309,8,2
4662,0,1,-6.15,-5.54,-12.0,-11.0,43,8,2
4662,0,2,4.27,-13.07,12.0,-11.0,195,8,2
4662,0,3,4.94,-12.43,8.0,-15.0,140,4,2
4662,0,4,-8.58,-5.09,-8.0,-7.0,107,2,2
4662,0,5,-10.82,-9.38,-12.0,-11.0,54,2,2
4662,1,6,-8.03,-11.49,-12.0,-11.0,353,4,8
4662,1,7,6.75,-7.1,8.0,-15.0,99,8,8
4662,1,8,-0.69,-3.75,-8.0,-7.0,24,8,8
4662,1,9,-9.58,-16.23,-8.0,-15.0,218,2,8
4662,1,10,7.97,-9.0,8.0,-7.0,269,2,8
4662,1,11,9.94,-15.48,8.0,-15.0,346,2,8
4662,2,12,7.93,-11.0,8.0,-15.0,91,4,2
4662,2,13,8.69,-3.06,8.0,-7.0,80,4,2
4662,2,14,6.47,-14.85,8.0,-7.0,259,8,2
4662,2,15,8.14,-11.0,8.0,-15.0,88,4,2
4662,2,16,-13.17,-14.83,-12.0,-11.0,253,4,2
4662,2,17,-10.82,-12.62,-12.0,-11.0,306,2,2
4662,3,18,4.03,-10.3,12.0,-11.0,175,8,8
4662,3,19,8.03,-5.0,8.0,-7.0,89,2,8
4662,3,20,-12.14,-13.0,-12.0,-11.0,266,2,8
4662,3,21,-9.53,-14.85,-8.0,-7.0,259,8,8
4662,3,22,-7.76,-17.78,-12.0,-11.0,302,8,8
4662,3,23,-9.51,-13.69,-8.0,-15.0,139,2,8
4662,4,24,-9.37,-18.76,-8.0,-15.0,250,4,2
4662,4,25,-11.25,-14.31,-8.0,-7.0,246,8,2
4662,4,26,-5.78,-16.03,-12.0,-11.0,321,8,2
4662,4,27,4.29,-8.5,8.0,-7.0,202,4,2
4662,4,28,15.47,-17.87,8.0,-15.0,339,8,2
4662,4,29,10.83,-7.17,12.0,-11.0,107,4,2
4662,5,30,-8.28,-5.02,-8.0,-7.0,98,2,2
4662,5,31,-10.12,-10.39,-8.0,-7.0,238,4,2
4662,5,32,-9.88,-14.32,-8.0,-15.0,160,2,2
4662,5,33,-11.1,-7.1,-12.0,-11.0,77,4,2
4662,5,34,15.36,-10.13,8.0,-7.0,337,8,2
4662,5,35,15.76,-18.06,12.0,-11.0,298,8,2
4662,6,36,-8.03,-11.49,-12.0,-11.0,353,4,2
4662,6,37,6.75,-7.1,8.0,-15.0,99,8,2
4662,6,38,-0.69,-3.75,-8.0,-7.0,24,8,2
4662,6,39,-9.58,-16.23,-8.0,-15.0,218,2,2
4662,6,40,7.97,-9.0,8.0,-7.0,269,2,2
4662,6,41,9.94,-15.48,8.0,-15.0,346,2,2
4662,7,42,-8.28,-5.02,-8.0,-7.0,98,2,4
4662,7,43,-10.12,-10.39,-8.0,-7.0,238,4,4
4662,7,44,-9.88,-14.32,-8.0,-15.0,160,2,4
4662,7,45,-11.1,-7.1,-12.0,-11.0,77,4,4
4662,7,46,15.36,-10.13,8.0,-7.0,337,8,4
4662,7,47,15.76,-18.06,12.0,-11.0,298,8,4
4662,8,48,13.03,-13.22,8.0,-7.0,309,8,4
4662,8,49,-6.15,-5.54,-12.0,-11.0,43,8,4
4662,8,50,4.27,-13.07,12.0,-11.0,195,8,4
4662,8,51,4.94,-12.43,8.0,-15.0,140,4,4
4662,8,52,-8.58,-5.09,-8.0,-7.0,107,2,4
4662,8,53,-10.82,-9.38,-12.0,-11.0,54,2,4
4662,9,54,8.85,-16.81,8.0,-15.0,295,2,4
4662,9,55,8.07,-10.24,12.0,-11.0,169,4,4
4662,9,56,-0.01,-14.58,-8.0,-15.0,3,8,4
4662,9,57,7.65,-3.02,8.0,-7.0,95,4,4
4662,9,58,-11.0,-7.58,-8.0,-15.0,112,8,4
4662,9,59,6.64,-16.46,8.0,-15.0,227,2,4
4662,10,60,-9.56,-18.68,-8.0,-15.0,247,4,8
4662,10,61,6.23,-6.06,8.0,-7.0,152,2,8
4662,10,62,-9.43,-3.27,-8.0,-7.0,111,4,8
4662,10,63,13.46,-9.64,12.0,-11.0,43,2,8
4662,10,64,-9.56,-18.68,-8.0,-15.0,247,4,8
4662,10,65,15.85,-13.47,8.0,-15.0,11,8,8
4662,11,66,8.85,-16.81,8.0,-15.0,295,2,8
4662,11,67,8.07,-10.24,12.0,-11.0,169,4,8
4662,11,68,-0.01,-14.58,-8.0,-15.0,3,8,8
4662,11,69,7.65,-3.02,8.0,-7.0,95,4,8
4662,11,70,-11.0,-7.58,-8.0,-15.0,112,8,8
4662,11,71,6.64,-16.46,8.0,-15.0,227,2,8
4662,12,72,-8.03,-11.49,-12.0,-11.0,353,4,4
4662,12,73,6.75,-7.1,8.0,-15.0,99,8,4
4662,12,74,-0.69,-3.75,-8.0,-7.0,24,8,4
4662,12,75,-9.58,-16.23,-8.0,-15.0,218,2,4
4662,12,76,7.97,-9.0,8.0,-7.0,269,2,4
4662,12,77,9.94,-15.48,8.0,-15.0,346,2,4
4662,13,78,7.93,-11.0,8.0,-15.0,91,4,4
4662,13,79,8.69,-3.06,8.0,-7.0,80,4,4
4662,13,80,6.47,-14.85,8.0,-7.0,259,8,4
4662,13,81,8.14,-11.0,8.0,-15.0,88,4,4
4662,13,82,-13.17,-14.83,-12.0,-11.0,253,4,4
4662,13,83,-10.82,-12.62,-12.0,-11.0,306,2,4
4662,14,84,10.59,-9.59,12.0,-11.0,135,2,2
4662,14,85,15.65,-12.63,12.0,-11.0,336,4,2
4662,14,86,-1.45,-10.41,-8.0,-15.0,35,8,2
4662,14,87,-11.93,-7.76,-8.0,-7.0,191,4,2
4662,14,88,13.31,-12.51,12.0,-11.0,311,2,2
4662,14,89,-7.25,-5.15,-8.0,-7.0,68,2,2
4662,15,90,-9.56,-18.68,-8.0,-15.0,247,4,4
4662,15,91,6.23,-6.06,8.0,-7.0,152,2,4
4662,15,92,-9.43,-3.27,-8.0,-7.0,111,4,4
4662,15,93,13.46,-9.64,12.0,-11.0,43,2,4
4662,15,94,-9.56,-18.68,-8.0,-15.0,247,4,4
4662,15,95,15.85,-13.47,8.0,-15.0,11,8,4
4662,16,96,13.03,-13.22,8.0,-7.0,309,8,8
4662,16,97,-6.15,-5.54,-12.0,-11.0,43,8,8
4662,16,98,4.27,-13.07,12.0,-11.0,195,8,8
4662,16,99,4.94,-12.43,8.0,-15.0,140,4,8
4662,16,100,-8.58,-5.09,-8.0,-7.0,107,2,8
4662,16,101,-10.82,-9.38,-12.0,-11.0,54,2,8
4662,17,102,4.03,-10.3,12.0,-11.0,175,8,2
4662,17,103,8.03,-5.0,8.0,-7.0,89,2,2
4662,17,104,-12.14,-13.0,-12.0,-11.0,266,2,2
4662,17,105,-9.53,-14.85,-8.0,-7.0,259,8,2
4662,17,106,-7.76,-17.78,-12.0,-11.0,302,8,2
4662,17,107,-9.51,-13.69,-8.0,-15.0,139,2,2
4662,18,108,-9.37,-18.76,-8.0,-15.0,250,4,8
4662,18,109,-11.25,-14.31,-8.0,-7.0,246,8,8
4662,18,110,-5.78,-16.03,-12.0,-11.0,321,8,8
4662,18,111,4.29,-8.5,8.0,-7.0,202,4,8
4662,18,112,15.47,-17.87,8.0,-15.0,339,8,8
4662,18,113,10.83,-7.17,12.0,-11.0,107,4,8
4662,19,114,8.85,-16.81,8.0,-15.0,295,2,2
4662,19,115,8.07,-10.24,12.0,-11.0,169,4,2
4662,19,116,-0.01,-14.58,-8.0,-15.0,3,8,2
4662,19,117,7.65,-3.02,8.0,-7.0,95,4,2
4662,19,118,-11.0,-7.58,-8.0,-15.0,112,8,2
4662,19,119,6.64,-16.46,8.0,-15.0,227,2,2
4662,20,120,4.03,-10.3,12.0,-11.0,175,8,4
4662,20,121,8.03,-5.0,8.0,-7.0,89,2,4
4662,20,122,-12.14,-13.0,-12.0,-11.0,266,2,4
4662,20,123,-9.53,-14.85,-8.0,-7.0,259,8,4
4662,20,124,-7.76,-17.78,-12.0,-11.0,302,8,4
4662,20,125,-9.51,-13.69,-8.0,-15.0,139,2,4
4662,21,126,10.59,-9.59,12.0,-11.0,135,2,8
4662,21,127,15.65,-12.63,12.0,-11.0,336,4,8
4662,21,128,-1.45,-10.41,-8.0,-15.0,35,8,8
4662,21,129,-11.93,-7.76,-8.0,-7.0,191,4,8
4662,21,130,13.31,-12.51,12.0,-11.0,311,2,8
4662,21,131,-7.25,-5.15,-8.0,-7.0,68,2,8
4662,22,132,7.93,-11.0,8.0,-15.0,91,4,8
4662,22,133,8.69,-3.06,8.0,-7.0,80,4,8
4662,22,134,6.47,-14.85,8.0,-7.0,259,8,8
4662,22,135,8.14,-11.0,8.0,-15.0,88,4,8
4662,22,136,-13.17,-14.83,-12.0,-11.0,253,4,8
4662,22,137,-10.82,-12.62,-12.0,-11.0,306,2,8
4662,23,138,10.59,-9.59,12.0,-11.0,135,2,4
4662,23,139,15.65,-12.63,12.0,-11.0,336,4,4
4662,23,140,-1.45,-10.41,-8.0,-15.0,35,8,4
4662,23,141,-11.93,-7.76,-8.0,-7.0,191,4,4
4662,23,142,13.31,-12.51,12.0,-11.0,311,2,4
