user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
91655,5,30,4.98,-4.38,8.0,-7.0,139,4,16
91655,5,31,8.87,-3.64,8.0,-9.0,113,8,16
91655,5,32,3.69,-4.3,-8.0,-7.0,13,12,16
91655,5,33,-8.83,-11.09,-8.0,-15.0,102,4,16
91655,5,34,4.98,-9.62,8.0,-7.0,221,4,16
91655,5,35,2.81,-3.29,12.0,-11.0,140,12,16
91655,0,0,-1.7,-10.07,-8.0,-15.0,38,8,8
91655,0,1,-0.36,-8.1,-12.0,-11.0,14,12,8
91655,0,2,-3.93,-5.75,8.0,-7.0,174,12,8
91655,0,3,-8.84,-7.04,-8.0,-15.0,96,8,8
91655,0,4,-4.39,-8.53,-12.0,-11.0,18,8,8
91655,0,5,-4.87,-7.37,-12.0,-11.0,27,8,8
91655,1,6,-1.96,-9.75,-8.0,-15.0,41,8,12
91655,1,7,-1.45,-11.59,-8.0,-7.0,325,8,12
91655,1,8,-3.78,-4.71,8.0,-7.0,169,12,12
91655,1,9,8.0,-10.93,12.0,-11.0,179,4,12
91655,1,10,2.06,-8.46,-8.0,-15.0,33,12,12
91655,1,11,-0.31,-4.79,-8.0,-7.0,16,8,12
91655,2,12,5.4,-14.56,8.0,-7.0,251,8,12
91655,2,13,-8.37,-9.31,-12.0,-11.0,25,4,12
91655,2,14,-5.92,-3.18,-8.0,-15.0,80,12,12
91655,2,15,5.03,-4.32,8.0,-7.0,138,4,12
91655,2,16,2.37,-4.4,8.0,-15.0,118,12,12
91655,2,17,-3.98,-14.37,8.0,-15.0,177,12,12
91655,3,18,5.4,-14.56,8.0,-7.0,251,8,8
91655,3,19,-8.37,-9.31,-12.0,-11.0,25,4,8
91655,3,20,-5.92,-3.18,-8.0,-15.0,80,12,8
91655,3,21,5.03,-4.32,8.0,-7.0,138,4,8
91655,3,22,2.37,-4.4,8.0,-15.0,118,12,8
91655,3,23,-3.98,-14.37,8.0,-15.0,177,12,8
91655,4,24,0.0,-7.28,8.0,-7.0,182,8,8
91655,4,25,-4.17,-5.83,-8.0,-7.0,17,4,8
91655,4,26,4.04,-10.16,12.0,-11.0,174,8,8
91655,4,27,-4.12,-14.03,-8.0,-15.0,14,4,8
91655,4,28,8.97,-14.94,8.0,-7.0,277,8,8
91655,4,29,0.8,-15.3,12.0,-11.0,201,12,8
91655,6,36,5.4,-14.56,8.0,-7.0,251,8,16
91655,6,37,-8.37,-9.31,-12.0,-11.0,25,4,16
91655,6,38,-5.92,-3.18,-8.0,-15.0,80,12,16
91655,6,39,5.03,-4.32,8.0,-7.0,138,4,16
91655,6,40,2.37,-4.4,8.0,-15.0,118,12,16
91655,6,41,-3.98,-14.37,8.0,-15.0,177,12,16
91655,7,42,10.78,-12.12,8.0,-15.0,46,4,16
91655,7,43,0.75,-11.62,8.0,-15.0,155,8,16
91655,7,44,8.47,-9.12,12.0,-11.0,152,4,16
91655,7,45,-7.53,-4.37,-12.0,-11.0,56,8,16
91655,7,46,2.17,-4.12,12.0,-11.0,145,12,16
91655,7,47,3.2,-11.3,-8.0,-7.0,339,12,16
91655,8,48,10.78,-12.12,8.0,-15.0,46,4,8
91655,8,49,0.75,-11.62,8.0,-15.0,155,8,8
91655,8,50,8.47,-9.12,12.0,-11.0,152,4,8
91655,8,51,-7.53,-4.37,-12.0,-11.0,56,8,8
91655,8,52,2.17,-4.12,12.0,-11.0,145,12,8
91655,8,53,3.2,-11.3,-8.0,-7.0,339,12,8
91655,9,54,10.12,-14.53,12.0,-11.0,242,4,16
91655,9,55,-3.5,-3.87,-8.0,-15.0,68,12,16
91655,9,56,9.0,-3.58,12.0,-11.0,112,8,16
91655,9,57,-3.2,-11.3,8.0,-7.0,201,12,16
