user_id,block_id,trial_id,starting_x,starting_y,target_x,target_y,angle,distance,rail_length
17411,14,87,3.2,-10.3,-8.0,-6.0,339,12,12
17411,14,88,-4.24,-13.06,-8.0,-6.0,298,8,12
17411,14,89,-4.85,-8.46,-8.0,-6.0,322,4,12
17411,15,90,1.28,-4.9,-10.0,-9.0,20,12,12
17411,15,91,1.91,-7.54,-10.0,-9.0,7,12,12
17411,15,92,-4.94,-8.57,-8.0,-6.0,320,4,12
17411,15,93,2.5,-6.18,-8.0,-12.0,29,12,12
17411,15,94,4.05,-6.63,8.0,-6.0,189,4,12
17411,15,95,3.53,-4.3,10.0,-9.0,144,8,12
17411,16,96,9.51,-5.03,10.0,-9.0,97,4,8
17411,16,97,10.41,-9.19,8.0,-6.0,307,4,8
17411,16,98,1.74,-11.49,-10.0,-9.0,348,12,8
17411,16,99,-3.41,-5.45,-8.0,-12.0,55,8,8
17411,16,100,-5.4,-13.56,-8.0,-6.0,289,8,8
17411,16,101,4.05,-12.63,8.0,-12.0,189,4,8
17411,17,102,-10.78,-8.88,-8.0,-6.0,226,4,12
17411,17,103,9.11,-4.08,8.0,-12.0,82,8,12
17411,17,104,-3.91,-7.46,8.0,-6.0,187,12,12
17411,17,105,-2.0,-8.79,10.0,-9.0,179,12,12
17411,17,106,-3.48,-15.51,8.0,-12.0,197,12,12
17411,17,107,-6.47,-7.12,-10.0,-9.0,28,4,12
17411,18,108,-6.0,-8.86,-10.0,-9.0,2,4,16
17411,18,109,8.42,-15.98,8.0,-12.0,276,4,16
17411,18,110,6.75,-13.9,8.0,-6.0,261,8,16
17411,18,111,9.8,-13.79,8.0,-6.0,283,8,16
17411,18,112,-1.74,-6.51,10.0,-9.0,168,12,16
17411,18,113,-5.88,-8.61,-8.0,-12.0,58,4,16
17411,19,114,-3.99,-11.58,8.0,-12.0,178,12,16
17411,19,115,10.06,-15.43,8.0,-12.0,301,4,16
17411,19,116,6.31,-9.63,8.0,-6.0,245,4,16
17411,19,117,0.75,-15.38,8.0,-12.0,205,8,16
17411,19,118,-3.54,-15.31,8.0,-12.0,196,12,16
17411,19,119,-5.4,-4.44,-8.0,-12.0,71,8,16
17411,20,120,-7.31,-15.94,-8.0,-12.0,280,4,8
17411,20,121,9.79,-5.01,10.0,-9.0,93,4,8
17411,20,122,2.88,-6.93,-8.0,-12.0,25,12,8
17411,20,123,7.86,-14.0,8.0,-6.0,269,8,8
17411,20,124,-0.06,-12.97,-8.0,-12.0,353,8,8
17411,20,125,8.83,-12.83,10.0,-9.0,253,4,8
17411,21,126,-3.99,-11.58,8.0,-12.0,178,12,12
17411,21,127,10.06,-15.43,8.0,-12.0,301,4,12
17411,21,128,6.31,-9.63,8.0,-6.0,245,4,12
17411,21,129,0.75,-15.38,8.0,-12.0,205,8,12
17411,21,130,-3.54,-15.31,8.0,-12.0,196,12,12
17411,21,131,-5.4,-4.44,-8.0,-12.0,71,8,12
17411,22,132,2.0,-9.0,10.0,-9.0,180,8,8
17411,22,133,-2.12,-7.61,-10.0,-9.0,10,8,8
17411,22,134,-3.54,-9.31,8.0,-6.0,196,12,8
17411,22,135,3.2,-10.3,-8.0,-6.0,339,12,8
17411,22,136,-4.24,-13.06,-8.0,-6.0,298,8,8
17411,22,137,-4.85,-8.46,-8.0,-6.0,322,4,8
17411,23,138,3.93,-7.25,-8.0,-6.0,354,12,16
17411,23,139,3.37,-13.47,10.0,-9.0,214,8,16
17411,23,140,1.83,-5.12,-8.0,-12.0,35,12,16
17411,23,141,-2.81,-12.51,-10.0,-9.0,334,8,16
17411,23,142,-2.48,-6.26,-10.0,-9.0,20,8,16
17411,23,143,3.48,-9.51,-8.0,-6.0,343,12,16
17411,24,144,3.93,-7.25,-8.0,-6.0,354,12,8
17411,24,145,3.37,-13.47,10.0,-9.0,214,8,8
17411,24,146,1.83,-5.12,-8.0,-12.0,35,12,8
17411,24,147,-2.81,-12.51,-10.0,-9.0,334,8,8
17411,24,148,-2.48,-6.26,-10.0,-9.0,20,8,8
17411,24,149,3.48,-9.51,-8.0,-6.0,343,12,8
17411,25,150,9.51,-5.03,10.0,-9.0,97,4,12
17411,25,151,10.41,-9.19,8.0,-6.0,307,4,12
17411,25,152,1.74,-11.49,-10.0,-9.0,348,12,12
17411,25,153,-3.41,-5.45,-8.0,-12.0,55,8,12
17411,25,154,-5.4,-13.56,-8.0,-6.0,289,8,12
17411,25,155,4.05,-12.63,8.0,-12.0,189,4,12
17411,26,156,3.93,-7.25,-8.0,-6.0,354,12,12
17411,26,157,3.37,-13.47,10.0,-9.0,214,8,12
17411,26,158,1.83,-5.12,-8.0,-12.0,35,12,12
17411,26,159,-2.81,-12.51,-10.0,-9.0,334,8,12
17411,26,160,-2.48,-6.26,-10.0,-9.0,20,8,12
17411,26,161,3.48,-9.51,-8.0,-6.0,343,12,12
